1.14,-0.59,11.37,-0.11,0.05,-0.02,53.726,
1.11,-0.49,11.29,-0.11,0.04,-0.02,53.715,
1.11,-0.33,11.32,-0.11,0.04,-0.02,53.716,
1.17,-0.33,11.30,-0.11,0.04,-0.02,53.716,
1.21,-0.37,11.40,-0.11,0.03,-0.02,53.726,
1.29,-0.41,11.31,-0.11,0.03,-0.02,53.726,
1.23,-0.38,11.36,-0.11,0.03,-0.02,53.726,
1.16,-0.62,11.44,-0.11,0.03,-0.02,53.726,
1.20,-0.67,11.32,-0.11,0.03,-0.02,53.695,
1.18,-0.55,11.28,-0.11,0.04,-0.02,53.706,
1.31,-0.66,11.29,-0.11,0.04,-0.02,53.696,
1.25,-0.62,11.20,-0.11,0.05,-0.02,53.716,
1.22,-0.59,11.06,-0.11,0.06,-0.02,53.726,
1.41,-0.65,11.17,-0.11,0.07,-0.02,53.716,
1.45,-0.78,11.20,-0.11,0.09,-0.02,53.706,
1.36,-0.86,11.18,-0.11,0.11,-0.02,53.706,
1.17,-0.77,11.22,-0.11,0.12,-0.02,53.715,
1.18,-0.71,11.44,-0.12,0.13,-0.02,53.706,
0.96,-0.61,11.50,-0.12,0.12,-0.02,53.706,
0.86,-0.61,11.40,-0.11,0.10,-0.02,53.705,
1.07,-0.58,11.30,-0.11,0.10,-0.02,53.717,
1.26,-0.47,11.33,-0.11,0.10,-0.02,53.696,
1.23,-0.61,11.35,-0.11,0.11,-0.02,53.696,
1.12,-0.32,11.41,-0.11,0.13,-0.02,53.695,
1.13,-0.54,11.28,-0.11,0.14,-0.02,53.726,
1.03,-0.40,11.38,-0.11,0.14,-0.02,53.726,
0.87,-0.40,11.51,-0.12,0.13,-0.02,53.716,
0.82,-0.44,11.54,-0.11,0.12,-0.02,53.726,
0.64,-0.52,11.48,-0.12,0.10,-0.02,53.706,
0.76,-0.64,11.51,-0.11,0.07,-0.02,53.706,
0.86,-0.72,11.47,-0.11,0.05,-0.02,53.715,
0.84,-0.67,11.35,-0.11,0.04,-0.02,53.686,
0.92,-0.70,11.18,-0.10,0.04,-0.02,53.706,
1.07,-0.77,11.27,-0.10,0.04,-0.02,53.696,
1.14,-0.66,11.32,-0.10,0.05,-0.02,53.676,
1.26,-0.72,11.13,-0.11,0.06,-0.02,53.706,
1.25,-0.67,11.19,-0.11,0.07,-0.02,53.696,
1.08,-0.70,11.21,-0.11,0.08,-0.02,53.695,
0.92,-0.77,11.27,-0.11,0.08,-0.02,53.696,
1.10,-0.63,11.34,-0.11,0.08,-0.02,53.716,
1.03,-0.59,11.35,-0.11,0.08,-0.02,53.706,
0.89,-0.61,11.42,-0.11,0.07,-0.02,53.706,
0.94,-0.73,11.51,-0.11,0.07,-0.02,53.696,
1.05,-0.67,11.42,-0.11,0.06,-0.02,53.676,
0.94,-0.59,11.34,-0.11,0.06,-0.02,53.685,
0.84,-0.57,11.34,-0.11,0.05,-0.02,53.696,
0.73,-0.58,11.42,-0.10,0.04,-0.02,53.706,
0.90,-0.60,11.37,-0.11,0.03,-0.02,53.716,
1.04,-0.48,11.24,-0.11,0.03,-0.02,53.705,
1.15,-0.48,11.37,-0.11,0.03,-0.02,53.707,
1.02,-0.51,11.16,-0.11,0.03,-0.02,53.706,
1.02,-0.72,11.32,-0.11,0.03,-0.02,53.695,
1.00,-0.65,11.35,-0.11,0.03,-0.02,53.706,
1.13,-0.42,11.06,-0.11,0.03,-0.02,53.716,
1.09,-0.42,11.12,-0.11,0.03,-0.02,53.696,
0.94,-0.60,11.18,-0.11,0.03,-0.02,53.705,
0.91,-0.68,11.21,-0.11,0.03,-0.02,53.697,
0.97,-0.64,11.31,-0.11,0.03,-0.02,53.696,
0.93,-0.64,11.41,-0.10,0.02,-0.02,53.695,
1.02,-0.59,11.33,-0.11,0.02,-0.02,53.726,
0.94,-0.58,11.23,-0.11,0.02,-0.02,53.726,
1.00,-0.59,11.32,-0.11,0.02,-0.02,53.706,
1.01,-0.64,11.22,-0.11,0.02,-0.02,53.695,
1.02,-0.67,11.31,-0.11,0.02,-0.02,53.707,
1.12,-0.76,11.33,-0.11,0.02,-0.02,53.726,
1.00,-0.57,11.33,-0.10,0.02,-0.02,53.695,
1.15,-0.64,11.43,-0.10,0.02,-0.02,53.706,
1.13,-0.54,11.28,-0.11,0.02,-0.02,53.706,
1.22,-0.48,11.34,-0.11,0.03,-0.02,53.706,
1.23,-0.37,11.33,-0.11,0.04,-0.02,53.705,
1.16,-0.57,11.34,-0.11,0.04,-0.02,53.696,
1.05,-0.80,11.26,-0.11,0.04,-0.02,53.707,
0.96,-0.84,11.41,-0.11,0.03,-0.02,53.695,
1.00,-0.92,11.38,-0.11,0.03,-0.02,53.686,
1.15,-0.80,11.42,-0.11,0.02,-0.02,53.696,
1.08,-0.70,11.41,-0.10,0.02,-0.02,53.686,
1.04,-0.68,11.30,-0.11,0.02,-0.02,53.685,
1.06,-0.65,11.36,-0.11,0.01,-0.02,53.696,
1.18,-0.75,11.43,-0.11,0.02,-0.03,53.707,
1.13,-0.77,11.20,-0.11,0.03,-0.02,53.696,
1.21,-0.85,11.27,-0.11,0.03,-0.02,53.685,
0.99,-0.68,11.30,-0.10,0.03,-0.02,53.716,
0.92,-0.68,11.27,-0.10,0.03,-0.02,53.706,
0.97,-0.77,11.38,-0.11,0.04,-0.02,53.705,
0.89,-0.67,11.36,-0.11,0.03,-0.02,53.696,
1.00,-0.71,11.27,-0.11,0.03,-0.02,53.687,
1.07,-0.80,11.37,-0.11,0.03,-0.02,53.716,
1.08,-0.67,11.43,-0.11,0.02,-0.02,53.715,
1.11,-0.60,11.14,-0.10,0.02,-0.02,53.696,
1.10,-0.63,11.20,-0.10,0.02,-0.02,53.706,
1.15,-0.61,11.25,-0.10,0.02,-0.02,53.705,
1.21,-0.59,11.19,-0.10,0.03,-0.02,53.696,
1.33,-0.52,11.31,-0.10,0.03,-0.02,53.697,
1.26,-0.52,11.39,-0.11,0.03,-0.02,53.676,
1.14,-0.45,11.30,-0.11,0.04,-0.02,53.685,
0.94,-0.45,11.35,-0.11,0.04,-0.02,53.716,
0.85,-0.47,11.36,-0.11,0.04,-0.02,53.696,
0.86,-0.30,11.46,-0.11,0.05,-0.02,53.705,
0.79,-0.34,11.37,-0.11,0.04,-0.02,53.696,
0.82,-0.31,11.26,-0.11,0.04,-0.02,53.686,
0.97,-0.38,11.25,-0.11,0.03,-0.02,53.687,
1.00,-0.36,11.34,-0.11,0.03,-0.02,53.695,
1.09,-0.46,11.35,-0.11,0.03,-0.02,53.696,
1.17,-0.45,11.50,-0.11,0.02,-0.02,53.686,
0.97,-0.52,11.49,-0.11,0.02,-0.02,53.695,
0.96,-0.59,11.48,-0.11,0.02,-0.02,53.716,
1.01,-0.59,11.45,-0.11,0.02,-0.02,53.716,
1.01,-0.47,11.27,-0.10,0.02,-0.02,53.717,
0.92,-0.48,11.35,-0.11,0.01,-0.02,53.715,
0.90,-0.45,11.32,-0.11,0.01,-0.03,53.716,
1.00,-0.57,11.39,-0.11,0.01,-0.03,53.706,
1.17,-0.58,11.37,-0.11,0.02,-0.02,53.705,
1.10,-0.46,11.44,-0.11,0.02,-0.02,53.706,
0.93,-0.54,11.35,-0.11,0.02,-0.02,53.716,
0.96,-0.74,11.40,-0.11,0.03,-0.02,53.727,
0.95,-0.76,11.33,-0.11,0.03,-0.02,53.715,
0.91,-0.73,11.26,-0.11,0.04,-0.02,53.696,
1.00,-0.86,11.27,-0.11,0.04,-0.02,53.716,
1.07,-0.85,11.25,-0.11,0.03,-0.02,53.715,
1.10,-0.69,11.39,-0.11,0.03,-0.02,53.716,
1.13,-0.66,11.40,-0.11,0.03,-0.02,53.706,
1.13,-0.59,11.41,-0.11,0.03,-0.02,53.697,
1.12,-0.73,11.54,-0.11,0.03,-0.02,53.695,
1.04,-0.73,11.47,-0.11,0.03,-0.02,53.706,
0.92,-0.51,11.31,-0.11,0.03,-0.02,53.726,
1.05,-0.68,11.34,-0.11,0.03,-0.02,53.705,
1.09,-0.69,11.35,-0.11,0.03,-0.02,53.706,
1.05,-0.70,11.20,-0.11,0.03,-0.02,53.696,
0.88,-0.65,11.25,-0.11,0.03,-0.02,53.706,
1.03,-0.53,11.46,-0.11,0.02,-0.02,53.696,
0.93,-0.59,11.54,-0.11,0.01,-0.02,53.706,
1.00,-0.76,11.53,-0.10,0.01,-0.02,53.716,
0.94,-0.69,11.51,-0.10,0.01,-0.02,53.715,
0.91,-0.58,11.48,-0.10,0.01,-0.02,53.706,
0.94,-0.59,11.38,-0.10,0.01,-0.02,53.706,
1.12,-0.83,11.26,-0.10,0.01,-0.02,53.716,
1.27,-0.74,11.40,-0.10,0.02,-0.02,53.716,
1.21,-0.85,11.39,-0.11,0.03,-0.02,53.716,
0.94,-0.89,11.47,-0.11,0.04,-0.02,53.716,
0.96,-0.76,11.31,-0.11,0.04,-0.02,53.705,
1.10,-0.68,11.34,-0.11,0.04,-0.02,53.726,
0.96,-0.67,11.39,-0.11,0.04,-0.02,53.716,
1.06,-0.54,11.33,-0.11,0.04,-0.02,53.706,
1.00,-0.62,11.15,-0.11,0.04,-0.02,53.696,
0.88,-0.56,11.39,-0.11,0.04,-0.02,53.706,
0.86,-0.60,11.37,-0.11,0.03,-0.02,53.706,
0.96,-0.53,11.26,-0.11,0.03,-0.02,53.715,
0.95,-0.56,11.25,-0.11,0.03,-0.02,53.706,
1.03,-0.48,11.36,-0.11,0.03,-0.02,53.716,
1.03,-0.43,11.28,-0.11,0.03,-0.02,53.716,
1.06,-0.62,11.43,-0.11,0.03,-0.02,53.715,
1.03,-0.55,11.53,-0.11,0.03,-0.02,53.727,
1.11,-0.61,11.45,-0.11,0.02,-0.02,53.726,
1.21,-0.59,11.31,-0.11,0.02,-0.02,53.716,
1.09,-0.53,11.33,-0.11,0.02,-0.02,53.715,
1.07,-0.51,11.28,-0.11,0.02,-0.02,53.726,
1.14,-0.56,11.24,-0.11,0.03,-0.02,53.706,
1.13,-0.64,11.31,-0.11,0.03,-0.02,53.715,
1.11,-0.70,11.40,-0.11,0.03,-0.02,53.717,
1.10,-0.64,11.35,-0.11,0.03,-0.02,53.716,
0.97,-0.64,11.31,-0.11,0.03,-0.02,53.716,
0.99,-0.63,11.32,-0.11,0.03,-0.02,53.705,
0.96,-0.60,11.48,-0.11,0.03,-0.02,53.716,
1.05,-0.65,11.36,-0.11,0.03,-0.02,53.726,
0.91,-0.56,11.30,-0.11,0.03,-0.02,53.725,
1.04,-0.50,11.30,-0.11,0.03,-0.02,53.727,
0.94,-0.49,11.26,-0.11,0.03,-0.02,53.726,
0.94,-0.61,11.18,-0.11,0.02,-0.02,53.726,
0.94,-0.64,11.37,-0.11,0.03,-0.02,53.715,
0.91,-0.46,11.52,-0.11,0.02,-0.02,53.716,
1.01,-0.58,11.39,-0.11,0.02,-0.02,53.726,
0.91,-0.43,11.37,-0.10,0.02,-0.02,53.705,
0.96,-0.44,11.40,-0.11,0.02,-0.02,53.716,
1.00,-0.42,11.30,-0.11,0.02,-0.02,53.727,
1.05,-0.44,11.27,-0.10,0.02,-0.02,53.726,
1.06,-0.53,11.33,-0.10,0.02,-0.02,53.725,
1.10,-0.51,11.39,-0.10,0.03,-0.02,53.716,
0.98,-0.61,11.31,-0.10,0.03,-0.02,53.726,
0.94,-0.70,11.20,-0.10,0.03,-0.02,53.735,
0.94,-0.44,11.28,-0.10,0.02,-0.02,53.736,
1.02,-0.56,11.29,-0.11,0.02,-0.02,53.727,
0.97,-0.52,11.44,-0.11,0.03,-0.02,53.716,
1.04,-0.49,11.28,-0.10,0.03,-0.02,53.705,
1.20,-0.52,11.37,-0.11,0.04,-0.02,53.716,
1.16,-0.53,11.26,-0.11,0.04,-0.02,53.726,
1.20,-0.44,11.29,-0.11,0.05,-0.02,53.725,
1.04,-0.50,11.23,-0.11,0.04,-0.02,53.716,
0.90,-0.67,11.33,-0.11,0.04,-0.02,53.717,
0.98,-0.49,11.39,-0.11,0.04,-0.02,53.706,
1.07,-0.52,11.33,-0.11,0.03,-0.02,53.705,
1.21,-0.50,11.37,-0.11,0.03,-0.02,53.736,
1.09,-0.56,11.39,-0.11,0.02,-0.02,53.726,
0.89,-0.50,11.22,-0.11,0.02,-0.02,53.725,
1.01,-0.55,11.23,-0.11,0.01,-0.02,53.716,
1.13,-0.57,11.28,-0.11,0.01,-0.02,53.727,
0.96,-0.44,11.18,-0.10,0.01,-0.02,53.726,
0.91,-0.44,11.16,-0.10,0.01,-0.02,53.745,
1.07,-0.52,11.45,-0.10,0.01,-0.02,53.716,
1.14,-0.53,11.37,-0.10,0.01,-0.02,53.716,
1.15,-0.70,11.26,-0.11,0.02,-0.02,53.695,
1.07,-0.72,11.25,-0.10,0.02,-0.02,53.696,
1.11,-0.77,11.19,-0.10,0.02,-0.02,53.706,
1.05,-0.71,11.26,-0.10,0.02,-0.02,53.717,
0.90,-0.59,11.36,-0.10,0.02,-0.02,53.715,
0.91,-0.73,11.43,-0.11,0.02,-0.02,53.716,
0.85,-0.69,11.48,-0.11,0.02,-0.02,53.706,
0.83,-0.61,11.48,-0.11,0.01,-0.03,53.715,
0.92,-0.69,11.35,-0.10,0.01,-0.02,53.706,
1.11,-0.55,11.35,-0.10,0.01,-0.02,53.726,
1.14,-0.58,11.39,-0.10,0.01,-0.02,53.707,
1.00,-0.46,11.26,-0.11,0.01,-0.02,53.695,
0.96,-0.56,11.24,-0.10,0.01,-0.02,53.726,
1.03,-0.70,11.42,-0.11,0.01,-0.02,53.716,
0.96,-0.52,11.52,-0.10,0.01,-0.02,53.715,
0.97,-0.50,11.48,-0.10,0.00,-0.02,53.706,
0.90,-0.40,11.35,-0.10,0.00,-0.02,53.716,
0.96,-0.35,11.43,-0.11,-0.00,-0.02,53.717,
1.02,-0.43,11.36,-0.11,-0.01,-0.02,53.725,
1.09,-0.47,11.34,-0.11,-0.01,-0.03,53.696,
1.03,-0.58,11.37,-0.10,-0.01,-0.02,53.716,
1.03,-0.53,11.41,-0.10,-0.01,-0.03,53.725,
1.09,-0.49,11.37,-0.10,-0.01,-0.02,53.736,
1.20,-0.51,11.38,-0.11,-0.01,-0.03,53.716,
1.18,-0.61,11.38,-0.10,-0.01,-0.03,53.726,
1.25,-0.46,11.39,-0.11,-0.00,-0.02,53.736,
1.13,-0.66,11.33,-0.10,0.00,-0.02,53.716,
1.17,-0.76,11.26,-0.11,0.01,-0.02,53.716,
1.14,-0.79,11.24,-0.11,0.01,-0.02,53.725,
1.23,-0.81,11.28,-0.11,0.02,-0.02,53.726,
1.17,-0.74,11.50,-0.11,0.02,-0.02,53.716,
1.19,-0.74,11.38,-0.10,0.03,-0.02,53.706,
1.17,-0.76,11.43,-0.11,0.03,-0.02,53.716,
1.08,-0.58,11.34,-0.11,0.03,-0.02,53.726,
1.12,-0.71,11.31,-0.11,0.04,-0.02,53.726,
1.08,-0.57,11.35,-0.11,0.04,-0.02,53.726,
1.03,-0.49,11.30,-0.11,0.04,-0.02,53.715,
0.94,-0.56,11.21,-0.11,0.04,-0.02,53.726,
1.09,-0.55,11.32,-0.11,0.03,-0.02,53.746,
1.11,-0.44,11.35,-0.11,0.03,-0.02,53.746,
1.09,-0.63,11.26,-0.11,0.03,-0.02,53.736,
1.11,-0.56,11.15,-0.11,0.03,-0.02,53.726,
1.01,-0.45,11.30,-0.11,0.03,-0.02,53.726,
1.05,-0.47,11.46,-0.11,0.03,-0.02,53.725,
1.04,-0.40,11.40,-0.11,0.03,-0.02,53.746,
1.13,-0.48,11.31,-0.11,0.03,-0.02,53.726,
1.05,-0.51,11.19,-0.11,0.03,-0.02,53.735,
1.02,-0.46,11.22,-0.11,0.03,-0.02,53.727,
0.85,-0.43,11.27,-0.11,0.03,-0.02,53.736,
0.87,-0.42,11.36,-0.11,0.03,-0.02,53.736,
0.98,-0.39,11.33,-0.11,0.02,-0.02,53.745,
0.99,-0.43,11.42,-0.11,0.02,-0.02,53.736,
0.95,-0.45,11.45,-0.11,0.02,-0.02,53.756,
1.06,-0.45,11.37,-0.11,0.02,-0.02,53.745,
1.03,-0.44,11.28,-0.11,0.01,-0.02,53.747,
1.13,-0.36,11.35,-0.11,0.01,-0.02,53.726,
0.99,-0.62,11.36,-0.11,0.01,-0.02,53.726,
1.02,-0.72,11.35,-0.11,0.01,-0.02,53.745,
0.96,-0.66,11.34,-0.11,0.01,-0.03,53.736,
0.95,-0.59,11.31,-0.10,0.00,-0.02,53.736,
0.92,-0.58,11.34,-0.10,0.01,-0.03,53.736,
1.03,-0.72,11.21,-0.11,0.01,-0.03,53.746,
1.09,-0.68,11.19,-0.11,0.01,-0.03,53.736,
1.09,-0.63,11.30,-0.11,0.01,-0.03,53.746,
1.16,-0.66,11.34,-0.11,0.01,-0.03,53.745,
1.14,-0.64,11.41,-0.11,0.01,-0.03,53.726,
1.06,-0.79,11.50,-0.11,0.01,-0.02,53.736,
1.01,-0.70,11.30,-0.11,0.02,-0.02,53.736,
0.88,-0.74,11.23,-0.11,0.02,-0.02,53.756,
0.93,-0.72,11.30,-0.11,0.02,-0.02,53.746,
1.07,-0.61,11.29,-0.11,0.03,-0.02,53.746,
1.05,-0.64,11.32,-0.11,0.03,-0.02,53.755,
1.11,-0.63,11.27,-0.11,0.03,-0.02,53.746,
1.18,-0.53,11.24,-0.11,0.04,-0.02,53.746,
1.11,-0.45,11.39,-0.11,0.04,-0.02,53.746,
1.14,-0.51,11.43,-0.11,0.04,-0.02,53.735,
1.19,-0.58,11.20,-0.11,0.04,-0.02,53.707,
1.13,-0.53,11.20,-0.11,0.04,-0.02,53.726,
1.10,-0.67,11.33,-0.11,0.04,-0.02,53.725,
0.96,-0.72,11.26,-0.11,0.03,-0.02,53.746,
1.00,-0.73,11.33,-0.11,0.03,-0.02,53.736,
0.99,-0.77,11.29,-0.11,0.03,-0.02,53.736,
1.03,-0.76,11.27,-0.11,0.02,-0.02,53.735,
1.06,-0.61,11.22,-0.10,0.02,-0.02,53.737,
1.01,-0.62,11.30,-0.10,0.02,-0.02,53.746,
0.94,-0.63,11.25,-0.10,0.02,-0.02,53.736,
0.92,-0.71,11.31,-0.10,0.02,-0.02,53.745,
1.05,-0.76,11.42,-0.11,0.02,-0.02,53.746,
0.97,-0.75,11.43,-0.11,0.01,-0.02,53.756,
0.85,-0.66,11.36,-0.10,0.02,-0.02,53.745,
0.87,-0.57,11.72,-0.11,0.02,-0.02,53.737,
1.00,-0.66,11.27,-0.11,0.01,-0.02,53.726,
1.11,-0.53,11.22,-0.11,0.01,-0.02,53.726,
1.26,-0.58,11.30,-0.10,0.01,-0.02,53.735,
1.18,-0.47,11.24,-0.10,0.02,-0.02,53.756,
1.19,-0.51,11.24,-0.10,0.02,-0.02,53.746,
1.11,-0.53,11.30,-0.11,0.02,-0.02,53.735,
1.11,-0.62,11.37,-0.10,0.02,-0.02,53.747,
1.07,-0.52,11.40,-0.11,0.03,-0.02,53.746,
0.98,-0.45,11.29,-0.11,0.03,-0.02,53.756,
0.94,-0.64,11.38,-0.11,0.03,-0.02,53.745,
0.96,-0.55,11.28,-0.11,0.03,-0.02,53.736,
1.01,-0.52,11.25,-0.11,0.03,-0.02,53.726,
