1.19,-0.46,11.21,-0.10,0.02,-0.02,45.585,
1.10,-0.37,11.15,-0.11,0.01,-0.03,45.596,
1.01,-0.45,11.18,-0.11,0.01,-0.03,45.546,
1.16,-0.49,11.20,-0.10,0.02,-0.03,45.575,
1.29,-0.37,11.13,-0.10,0.02,-0.03,45.576,
1.28,-0.31,11.02,-0.09,0.02,-0.02,45.556,
1.24,-0.32,11.10,-0.09,0.03,-0.02,45.547,
1.15,-0.33,11.18,-0.10,0.03,-0.02,45.535,
1.15,-0.43,11.08,-0.10,0.02,-0.02,45.556,
1.12,-0.20,11.27,-0.11,0.02,-0.02,45.566,
1.13,-0.22,11.32,-0.11,0.02,-0.02,45.576,
1.15,-0.35,11.38,-0.11,0.02,-0.02,45.585,
1.19,-0.36,11.19,-0.11,0.02,-0.03,45.566,
1.13,-0.44,11.23,-0.11,0.02,-0.03,45.557,
1.11,-0.42,11.12,-0.11,0.02,-0.03,45.525,
1.14,-0.39,11.22,-0.11,0.02,-0.03,45.546,
1.30,-0.42,11.28,-0.11,0.02,-0.03,45.576,
1.29,-0.57,11.16,-0.11,0.02,-0.03,45.576,
1.02,-0.61,11.16,-0.11,0.02,-0.03,45.565,
1.10,-0.49,11.28,-0.11,0.02,-0.02,45.566,
1.22,-0.41,11.15,-0.11,0.02,-0.02,45.556,
1.15,-0.29,11.27,-0.10,0.02,-0.02,45.546,
0.97,-0.36,11.38,-0.10,0.03,-0.02,45.526,
0.84,-0.38,11.34,-0.10,0.02,-0.02,45.546,
1.08,-0.36,11.39,-0.10,0.02,-0.02,45.546,
1.13,-0.37,11.30,-0.10,0.02,-0.02,45.525,
1.07,-0.46,11.25,-0.10,0.02,-0.02,45.516,
1.10,-0.38,11.27,-0.10,0.02,-0.02,45.496,
1.05,-0.24,11.15,-0.10,0.02,-0.02,45.516,
1.12,-0.43,11.15,-0.10,0.02,-0.02,45.496,
1.21,-0.42,11.09,-0.10,0.02,-0.02,45.516,
1.05,-0.40,11.13,-0.10,0.03,-0.02,45.536,
1.08,-0.26,11.17,-0.10,0.02,-0.02,45.525,
0.87,-0.26,11.18,-0.10,0.02,-0.02,45.506,
0.93,-0.37,11.23,-0.11,0.02,-0.02,45.496,
0.90,-0.27,11.32,-0.11,0.02,-0.03,45.496,
0.98,-0.34,11.21,-0.11,0.02,-0.03,45.516,
1.19,-0.47,11.21,-0.11,0.02,-0.03,45.506,
1.21,-0.49,11.28,-0.11,0.02,-0.03,45.496,
1.09,-0.50,11.22,-0.11,0.02,-0.03,45.485,
1.24,-0.49,11.17,-0.11,0.02,-0.03,45.496,
1.13,-0.53,11.14,-0.11,0.02,-0.03,45.506,
1.15,-0.41,11.13,-0.10,0.02,-0.03,45.505,
1.22,-0.32,11.08,-0.10,0.02,-0.02,45.497,
1.16,-0.44,11.17,-0.10,0.02,-0.02,45.486,
1.12,-0.59,11.33,-0.10,0.02,-0.02,45.496,
1.22,-0.34,11.20,-0.10,0.02,-0.02,45.495,
1.17,-0.43,11.11,-0.10,0.02,-0.02,45.486,
1.16,-0.47,11.24,-0.10,0.02,-0.02,45.476,
1.14,-0.49,11.29,-0.10,0.02,-0.02,45.485,
1.21,-0.42,11.35,-0.10,0.02,-0.03,45.497,
1.33,-0.44,11.26,-0.10,0.02,-0.03,45.506,
1.28,-0.44,11.37,-0.10,0.02,-0.02,45.496,
1.36,-0.35,11.15,-0.11,0.02,-0.03,45.495,
1.31,-0.31,11.25,-0.11,0.02,-0.03,45.506,
1.23,-0.33,11.33,-0.11,0.02,-0.03,45.476,
1.22,-0.39,11.37,-0.11,0.02,-0.03,45.466,
1.17,-0.29,11.24,-0.10,0.02,-0.03,45.466,
1.13,-0.29,11.16,-0.10,0.02,-0.03,45.476,
1.13,-0.39,11.38,-0.10,0.02,-0.03,45.466,
0.99,-0.50,11.44,-0.11,0.02,-0.03,45.465,
0.98,-0.57,11.37,-0.11,0.01,-0.03,45.476,
1.12,-0.51,11.33,-0.11,0.01,-0.03,45.486,
1.13,-0.45,11.34,-0.11,0.01,-0.03,45.486,
1.06,-0.40,11.36,-0.10,0.02,-0.03,45.475,
1.20,-0.45,11.11,-0.10,0.02,-0.03,45.457,
1.27,-0.46,11.17,-0.10,0.02,-0.02,45.466,
1.11,-0.39,11.20,-0.10,0.02,-0.02,45.475,
1.16,-0.45,11.28,-0.10,0.02,-0.02,45.476,
1.11,-0.46,11.24,-0.10,0.02,-0.02,45.476,
1.14,-0.35,11.29,-0.10,0.02,-0.02,45.466,
1.10,-0.34,11.21,-0.10,0.02,-0.02,45.445,
1.04,-0.28,11.14,-0.10,0.02,-0.02,45.447,
1.09,-0.35,11.27,-0.10,0.02,-0.02,45.456,
1.25,-0.32,11.14,-0.10,0.02,-0.03,45.445,
1.24,-0.30,11.17,-0.10,0.02,-0.03,45.446,
1.30,-0.41,11.16,-0.11,0.02,-0.03,45.456,
1.08,-0.39,11.11,-0.11,0.02,-0.03,45.446,
1.14,-0.45,11.15,-0.11,0.01,-0.03,45.425,
1.21,-0.57,11.07,-0.11,0.02,-0.02,45.437,
1.20,-0.57,11.16,-0.10,0.02,-0.03,45.436,
1.10,-0.37,11.23,-0.10,0.02,-0.03,45.435,
1.21,-0.37,11.07,-0.10,0.02,-0.03,45.426,
1.14,-0.31,11.23,-0.11,0.02,-0.03,45.436,
1.19,-0.39,11.13,-0.11,0.02,-0.03,45.436,
1.18,-0.53,11.16,-0.11,0.02,-0.03,45.435,
1.24,-0.45,11.23,-0.11,0.02,-0.03,45.427,
1.33,-0.42,11.18,-0.10,0.02,-0.03,45.436,
1.30,-0.57,11.19,-0.10,0.02,-0.02,45.435,
1.27,-0.48,11.09,-0.10,0.02,-0.02,45.416,
1.38,-0.36,10.88,-0.10,0.02,-0.02,45.416,
1.38,-0.36,10.88,-0.10,0.02,-0.02,45.426,
1.36,-0.40,11.09,-0.10,0.02,-0.02,45.425,
1.26,-0.43,11.23,-0.10,0.02,-0.02,45.426,
1.30,-0.36,11.18,-0.10,0.02,-0.02,45.417,
1.24,-0.34,11.16,-0.10,0.02,-0.02,45.415,
1.21,-0.39,11.03,-0.10,0.02,-0.02,45.426,
1.17,-0.32,11.15,-0.10,0.02,-0.02,45.416,
1.16,-0.34,11.32,-0.11,0.02,-0.02,45.406,
1.23,-0.34,11.22,-0.11,0.02,-0.03,45.415,
1.14,-0.43,11.22,-0.11,0.02,-0.03,45.416,
1.07,-0.47,11.21,-0.11,0.02,-0.03,45.397,
1.12,-0.35,11.21,-0.11,0.02,-0.03,45.405,
1.20,-0.36,11.18,-0.11,0.02,-0.03,45.396,
1.21,-0.49,11.26,-0.11,0.02,-0.03,45.386,
1.18,-0.56,11.21,-0.11,0.02,-0.03,45.386,
1.00,-0.61,11.17,-0.11,0.02,-0.02,45.405,
1.04,-0.58,11.16,-0.11,0.02,-0.02,45.416,
1.10,-0.58,11.13,-0.11,0.02,-0.03,45.417,
1.09,-0.59,11.09,-0.11,0.02,-0.03,45.396,
1.00,-0.54,11.15,-0.10,0.02,-0.02,45.395,
1.10,-0.37,11.15,-0.10,0.02,-0.03,45.406,
1.15,-0.37,11.18,-0.10,0.02,-0.03,45.406,
1.14,-0.40,11.20,-0.10,0.02,-0.02,45.415,
1.27,-0.52,11.13,-0.10,0.02,-0.02,45.406,
1.19,-0.59,11.01,-0.10,0.02,-0.02,45.406,
1.13,-0.61,11.20,-0.10,0.02,-0.02,45.387,
1.09,-0.37,11.21,-0.10,0.02,-0.02,45.395,
1.21,-0.33,11.25,-0.10,0.02,-0.02,45.386,
1.01,-0.39,11.18,-0.10,0.02,-0.02,45.396,
1.06,-0.50,11.11,-0.10,0.02,-0.02,45.395,
1.08,-0.40,11.14,-0.11,0.02,-0.03,45.406,
1.12,-0.38,11.15,-0.11,0.02,-0.03,45.396,
1.03,-0.33,11.12,-0.11,0.01,-0.03,45.387,
1.07,-0.27,11.09,-0.11,0.02,-0.03,45.395,
1.18,-0.42,11.08,-0.11,0.02,-0.03,45.396,
1.15,-0.51,11.11,-0.11,0.02,-0.03,45.406,
1.25,-0.51,11.22,-0.11,0.02,-0.03,45.385,
1.26,-0.43,11.07,-0.11,0.02,-0.03,45.396,
1.18,-0.53,11.04,-0.11,0.02,-0.03,45.406,
1.22,-0.47,11.02,-0.11,0.02,-0.03,45.397,
1.05,-0.40,11.11,-0.10,0.02,-0.02,45.395,
1.13,-0.45,11.08,-0.10,0.02,-0.02,45.396,
1.12,-0.47,11.10,-0.10,0.02,-0.02,45.376,
1.07,-0.47,11.22,-0.10,0.02,-0.02,45.395,
1.12,-0.42,11.23,-0.10,0.02,-0.02,45.396,
1.23,-0.59,11.17,-0.10,0.02,-0.02,45.396,
1.20,-0.42,11.14,-0.10,0.02,-0.02,45.387,
1.03,-0.24,11.09,-0.10,0.02,-0.02,45.385,
1.19,-0.33,11.15,-0.10,0.02,-0.02,45.386,
1.04,-0.42,11.26,-0.10,0.02,-0.02,45.386,
1.03,-0.42,11.16,-0.10,0.02,-0.02,45.395,
1.18,-0.32,11.10,-0.10,0.02,-0.02,45.396,
1.21,-0.23,11.26,-0.10,0.02,-0.03,45.386,
1.16,-0.31,11.16,-0.10,0.02,-0.02,45.396,
1.13,-0.41,11.24,-0.10,0.02,-0.02,45.386,
1.15,-0.51,11.14,-0.11,0.02,-0.02,45.366,
1.16,-0.44,11.17,-0.11,0.02,-0.03,45.386,
1.09,-0.52,11.37,-0.10,0.02,-0.03,45.385,
1.16,-0.45,11.33,-0.11,0.02,-0.03,45.386,
1.14,-0.30,11.23,-0.10,0.02,-0.02,45.386,
1.27,-0.39,11.16,-0.11,0.02,-0.03,45.376,
1.36,-0.41,11.16,-0.11,0.02,-0.02,45.386,
1.14,-0.40,11.15,-0.11,0.02,-0.02,45.386,
1.13,-0.45,11.26,-0.11,0.02,-0.02,45.396,
1.09,-0.42,11.09,-0.10,0.02,-0.02,45.375,
1.25,-0.40,11.15,-0.10,0.02,-0.02,45.376,
1.25,-0.41,11.25,-0.10,0.02,-0.02,45.386,
1.23,-0.42,11.20,-0.10,0.02,-0.02,45.386,
1.28,-0.30,11.10,-0.10,0.02,-0.02,45.386,
1.29,-0.45,11.26,-0.10,0.02,-0.02,45.386,
1.14,-0.42,11.16,-0.10,0.02,-0.03,45.366,
1.11,-0.29,11.15,-0.10,0.02,-0.02,45.365,
1.23,-0.12,11.14,-0.10,0.02,-0.03,45.356,
1.18,-0.14,11.22,-0.11,0.02,-0.03,45.366,
1.16,-0.20,11.20,-0.11,0.02,-0.02,45.376,
1.14,-0.34,11.09,-0.11,0.02,-0.03,45.375,
1.13,-0.34,11.14,-0.11,0.02,-0.03,45.377,
1.16,-0.29,11.27,-0.11,0.02,-0.03,45.366,
1.13,-0.44,11.17,-0.10,0.02,-0.03,45.366,
1.13,-0.46,11.22,-0.10,0.02,-0.03,45.355,
1.24,-0.40,11.15,-0.11,0.02,-0.03,45.376,
1.23,-0.41,11.11,-0.11,0.02,-0.03,45.386,
1.13,-0.44,11.16,-0.11,0.02,-0.03,45.375,
1.27,-0.55,11.12,-0.11,0.02,-0.03,45.367,
1.16,-0.61,11.19,-0.10,0.02,-0.03,45.386,
1.14,-0.57,11.15,-0.10,0.02,-0.02,45.356,
1.21,-0.54,11.27,-0.10,0.02,-0.02,45.375,
1.13,-0.45,11.32,-0.10,0.02,-0.02,45.386,
1.19,-0.38,11.20,-0.10,0.02,-0.02,45.376,
1.20,-0.34,11.19,-0.10,0.02,-0.02,45.365,
1.03,-0.43,11.18,-0.10,0.02,-0.02,45.387,
1.18,-0.44,11.11,-0.10,0.02,-0.02,45.386,
1.11,-0.29,11.11,-0.10,0.02,-0.02,45.376,
1.18,-0.38,10.99,-0.10,0.02,-0.02,45.375,
1.24,-0.32,11.12,-0.10,0.02,-0.02,45.376,
1.15,-0.33,11.21,-0.10,0.02,-0.03,45.386,
1.13,-0.27,11.22,-0.11,0.02,-0.03,45.365,
1.13,-0.31,11.26,-0.11,0.02,-0.03,45.377,
1.13,-0.36,11.19,-0.11,0.02,-0.03,45.356,
1.08,-0.39,11.23,-0.11,0.02,-0.03,45.366,
1.07,-0.45,11.20,-0.11,0.02,-0.03,45.375,
1.08,-0.45,11.28,-0.11,0.02,-0.03,45.356,
1.07,-0.55,11.25,-0.10,0.02,-0.03,45.376,
1.05,-0.51,11.19,-0.11,0.02,-0.03,45.366,
1.08,-0.76,11.11,-0.10,0.02,-0.03,45.355,
1.09,-0.54,11.12,-0.10,0.02,-0.03,45.357,
1.19,-0.47,11.12,-0.10,0.02,-0.03,45.346,
1.16,-0.64,11.13,-0.10,0.02,-0.03,45.355,
1.17,-0.55,11.24,-0.11,0.02,-0.03,45.366,
1.16,-0.32,11.25,-0.10,0.02,-0.03,45.356,
1.08,-0.29,11.20,-0.10,0.02,-0.03,45.346,
1.20,-0.42,11.29,-0.10,0.02,-0.02,45.355,
1.14,-0.30,11.22,-0.10,0.02,-0.02,45.367,
1.13,-0.31,11.15,-0.10,0.02,-0.02,45.376,
1.24,-0.30,11.20,-0.10,0.02,-0.02,45.365,
1.25,-0.30,11.27,-0.10,0.02,-0.02,45.356,
1.19,-0.38,11.22,-0.10,0.02,-0.03,45.356,
1.05,-0.34,11.10,-0.10,0.02,-0.03,45.356,
1.14,-0.47,11.17,-0.10,0.02,-0.03,45.365,
1.21,-0.37,11.21,-0.11,0.02,-0.03,45.367,
1.08,-0.47,11.12,-0.11,0.02,-0.03,45.376,
1.18,-0.43,11.22,-0.11,0.02,-0.03,45.385,
1.18,-0.52,11.03,-0.11,0.02,-0.03,45.376,
1.27,-0.49,11.08,-0.11,0.02,-0.03,45.366,
1.32,-0.51,11.17,-0.11,0.02,-0.03,45.356,
1.31,-0.46,11.28,-0.10,0.02,-0.03,45.335,
1.38,-0.30,11.32,-0.10,0.02,-0.03,45.346,
1.26,-0.41,11.27,-0.10,0.02,-0.02,45.347,
1.14,-0.37,11.16,-0.10,0.02,-0.03,45.345,
1.15,-0.61,11.08,-0.10,0.02,-0.02,45.346,
1.32,-0.58,11.19,-0.11,0.02,-0.02,45.346,
1.29,-0.55,11.27,-0.10,0.02,-0.02,45.336,
1.27,-0.48,11.20,-0.10,0.02,-0.02,45.365,
1.23,-0.44,11.26,-0.10,0.02,-0.03,45.356,
1.22,-0.37,11.25,-0.10,0.02,-0.02,45.347,
1.20,-0.40,11.21,-0.10,0.02,-0.02,45.355,
1.10,-0.59,11.34,-0.10,0.02,-0.02,45.366,
1.12,-0.56,11.31,-0.10,0.02,-0.02,45.356,
1.12,-0.34,11.31,-0.11,0.02,-0.02,45.356,
1.15,-0.47,11.23,-0.10,0.02,-0.02,45.355,
1.07,-0.50,11.10,-0.10,0.02,-0.03,45.346,
1.11,-0.34,11.16,-0.11,0.02,-0.03,45.347,
1.21,-0.32,11.23,-0.11,0.02,-0.03,45.345,
1.15,-0.28,11.21,-0.11,0.02,-0.03,45.336,
1.21,-0.37,11.21,-0.11,0.02,-0.03,45.326,
1.13,-0.34,11.28,-0.11,0.02,-0.03,45.326,
1.25,-0.49,11.26,-0.11,0.02,-0.03,45.335,
1.20,-0.38,11.27,-0.11,0.02,-0.03,45.356,
1.17,-0.47,11.21,-0.11,0.02,-0.03,45.367,
1.09,-0.45,11.02,-0.11,0.02,-0.02,45.366,
1.17,-0.46,11.15,-0.10,0.02,-0.02,45.365,
1.15,-0.40,11.14,-0.10,0.02,-0.02,45.376,
1.15,-0.40,11.05,-0.10,0.02,-0.02,45.366,
1.21,-0.43,11.25,-0.10,0.02,-0.02,45.365,
1.13,-0.39,11.30,-0.10,0.02,-0.02,45.356,
1.21,-0.33,11.17,-0.10,0.02,-0.02,45.356,
1.24,-0.16,11.16,-0.10,0.02,-0.02,45.327,
1.19,-0.25,11.21,-0.10,0.02,-0.02,45.345,
1.27,-0.29,11.12,-0.11,0.02,-0.02,45.366,
1.17,-0.36,11.11,-0.11,0.02,-0.02,45.366,
1.13,-0.48,11.10,-0.10,0.02,-0.03,45.355,
1.12,-0.51,11.20,-0.11,0.02,-0.03,45.366,
1.12,-0.18,11.14,-0.11,0.02,-0.03,45.366,
1.17,-0.13,11.19,-0.10,0.02,-0.02,45.337,
1.12,-0.36,11.19,-0.10,0.02,-0.03,45.345,
1.08,-0.34,11.19,-0.11,0.02,-0.03,45.346,
0.95,-0.17,11.26,-0.11,0.02,-0.03,45.336,
1.07,-0.17,11.25,-0.11,0.02,-0.03,45.346,
1.14,-0.30,11.19,-0.11,0.02,-0.02,45.355,
1.20,-0.36,11.21,-0.11,0.02,-0.02,45.346,
1.23,-0.42,11.14,-0.11,0.02,-0.03,45.347,
1.19,-0.36,11.08,-0.11,0.02,-0.03,45.315,
1.10,-0.31,11.02,-0.10,0.02,-0.03,45.326,
1.10,-0.40,10.96,-0.10,0.02,-0.02,45.326,
1.23,-0.42,11.05,-0.10,0.02,-0.02,45.346,
1.05,-0.55,11.22,-0.10,0.02,-0.02,45.345,
1.04,-0.44,11.19,-0.10,0.02,-0.02,45.346,
1.08,-0.43,11.22,-0.10,0.02,-0.02,45.336,
1.06,-0.34,11.05,-0.10,0.02,-0.02,45.336,
1.23,-0.39,10.99,-0.10,0.02,-0.02,45.346,
1.27,-0.36,11.15,-0.10,0.02,-0.03,45.336,
1.24,-0.40,11.16,-0.11,0.02,-0.03,45.336,
1.11,-0.41,11.26,-0.11,0.02,-0.03,45.335,
1.06,-0.38,11.19,-0.10,0.02,-0.03,45.356,
1.14,-0.29,11.18,-0.11,0.02,-0.03,45.326,
1.12,-0.27,11.09,-0.11,0.02,-0.03,45.326,
1.19,-0.27,11.19,-0.11,0.02,-0.03,45.336,
1.15,-0.11,11.07,-0.11,0.02,-0.03,45.306,
1.16,-0.24,11.15,-0.11,0.02,-0.03,45.306,
1.10,-0.34,11.30,-0.11,0.02,-0.03,45.305,
1.08,-0.39,11.40,-0.11,0.02,-0.03,45.316,
1.21,-0.33,11.22,-0.10,0.02,-0.03,45.316,
1.34,-0.32,11.24,-0.11,0.02,-0.03,45.316,
1.17,-0.39,11.17,-0.11,0.02,-0.02,45.316,
1.11,-0.43,11.17,-0.11,0.02,-0.02,45.306,
1.14,-0.45,11.26,-0.10,0.02,-0.02,45.316,
1.05,-0.46,11.19,-0.10,0.02,-0.03,45.325,
1.06,-0.39,11.16,-0.10,0.02,-0.02,45.326,
1.11,-0.49,11.13,-0.10,0.02,-0.02,45.326,
1.08,-0.43,11.06,-0.10,0.02,-0.02,45.325,
0.99,-0.53,11.20,-0.10,0.02,-0.02,45.327,
1.05,-0.47,11.21,-0.10,0.02,-0.02,45.316,
1.13,-0.46,11.20,-0.11,0.02,-0.03,45.296,
1.12,-0.36,11.22,-0.11,0.02,-0.03,45.295,
1.09,-0.34,11.15,-0.11,0.02,-0.03,45.296,
0.99,-0.41,11.16,-0.11,0.02,-0.03,45.286,
1.15,-0.22,11.21,-0.11,0.02,-0.03,45.285,
1.06,-0.37,11.13,-0.10,0.02,-0.03,45.297,
1.01,-0.43,11.24,-0.11,0.02,-0.03,45.296,
1.10,-0.37,11.25,-0.10,0.02,-0.03,45.296,
1.06,-0.51,11.13,-0.11,0.02,-0.03,45.295,
1.00,-0.42,11.19,-0.10,0.02,-0.03,45.286,
1.19,-0.37,11.15,-0.10,0.02,-0.03,45.306,
1.10,-0.43,11.26,-0.11,0.02,-0.03,45.296,
1.01,-0.33,11.21,-0.10,0.02,-0.03,45.296,
1.07,-0.31,11.26,-0.10,0.02,-0.03,45.296,
1.02,-0.36,11.22,-0.10,0.02,-0.03,45.296,
0.98,-0.57,11.09,-0.10,0.02,-0.03,45.295,
0.93,-0.46,11.03,-0.10,0.02,-0.03,45.306,
0.96,-0.08,11.07,-0.10,0.02,-0.02,45.306,
1.10,-0.26,11.00,-0.10,0.02,-0.02,45.305,
1.18,-0.35,11.04,-0.10,0.02,-0.02,45.317,
1.01,-0.31,11.15,-0.10,0.02,-0.02,45.296,
1.09,-0.32,11.27,-0.10,0.02,-0.03,45.286,
1.15,-0.36,11.26,-0.10,0.02,-0.02,45.295,
1.22,-0.17,11.09,-0.10,0.02,-0.02,45.286,
1.17,-0.30,10.98,-0.10,0.02,-0.02,45.266,
1.26,-0.38,11.12,-0.10,0.02,-0.02,45.275,
1.16,-0.29,11.24,-0.10,0.02,-0.03,45.276,
1.10,-0.22,11.27,-0.10,0.02,-0.03,45.297,
1.11,-0.17,11.28,-0.10,0.02,-0.03,45.276,
1.24,-0.29,11.10,-0.10,0.02,-0.03,45.285,
1.17,-0.25,11.08,-0.11,0.02,-0.03,45.276,
1.08,-0.46,11.31,-0.11,0.02,-0.03,45.276,
1.09,-0.44,11.20,-0.11,0.02,-0.02,45.285,
1.19,-0.35,11.30,-0.10,0.02,-0.03,45.286,
1.08,-0.41,11.24,-0.10,0.02,-0.02,45.257,
1.12,-0.47,11.14,-0.10,0.02,-0.03,45.276,
1.19,-0.52,11.23,-0.10,0.02,-0.02,45.275,
1.21,-0.58,11.27,-0.10,0.02,-0.03,45.276,
1.18,-0.51,11.15,-0.10,0.02,-0.03,45.276,
1.17,-0.39,11.31,-0.10,0.02,-0.02,45.285,
1.14,-0.38,11.34,-0.10,0.02,-0.02,45.276,
1.07,-0.43,11.24,-0.10,0.02,-0.02,45.247,
1.17,-0.36,11.20,-0.10,0.02,-0.02,45.246,
1.15,-0.33,11.24,-0.10,0.02,-0.03,45.275,
1.25,-0.37,11.28,-0.10,0.02,-0.02,45.256,
1.20,-0.24,11.27,-0.10,0.02,-0.02,45.256,
1.11,-0.35,11.20,-0.10,0.02,-0.02,45.275,
1.14,-0.39,11.26,-0.10,0.02,-0.02,45.276,
1.22,-0.43,11.25,-0.11,0.02,-0.03,45.277,
1.07,-0.51,11.27,-0.11,0.02,-0.03,45.276,
1.11,-0.49,11.19,-0.11,0.02,-0.03,45.275,
1.16,-0.55,11.16,-0.11,0.02,-0.03,45.276,
1.29,-0.53,11.23,-0.11,0.02,-0.03,45.266,
1.05,-0.39,11.16,-0.11,0.02,-0.03,45.266,
1.05,-0.47,11.05,-0.11,0.02,-0.03,45.265,
0.96,-0.35,11.15,-0.10,0.02,-0.03,45.246,
1.13,-0.40,11.11,-0.10,0.02,-0.03,45.257,
1.20,-0.50,11.09,-0.10,0.02,-0.02,45.265,
1.31,-0.48,11.14,-0.10,0.02,-0.02,45.266,
1.23,-0.54,11.11,-0.10,0.02,-0.02,45.266,
1.25,-0.44,11.17,-0.10,0.02,-0.03,45.276,
1.16,-0.64,11.21,-0.10,0.02,-0.02,45.275,
1.13,-0.63,11.27,-0.10,0.02,-0.02,45.286,
1.16,-0.58,11.23,-0.10,0.02,-0.03,45.297,
1.12,-0.44,11.23,-0.10,0.02,-0.03,45.275,
1.30,-0.39,11.26,-0.10,0.02,-0.02,45.276,
1.35,-0.46,11.20,-0.11,0.02,-0.02,45.266,
1.29,-0.35,11.16,-0.10,0.02,-0.02,45.276,
1.28,-0.51,11.24,-0.10,0.02,-0.03,45.255,
1.23,-0.56,11.23,-0.10,0.02,-0.03,45.246,
1.27,-0.47,11.19,-0.10,0.02,-0.03,45.247,
1.23,-0.35,11.20,-0.11,0.02,-0.02,45.245,
1.18,-0.29,11.24,-0.11,0.02,-0.02,45.256,
1.15,-0.33,11.20,-0.10,0.02,-0.03,45.276,
1.12,-0.34,11.43,-0.11,0.02,-0.02,45.276,
1.21,-0.43,11.25,-0.10,0.02,-0.03,45.265,
1.37,-0.54,11.15,-0.10,0.02,-0.03,45.266,
1.39,-0.62,11.12,-0.10,0.02,-0.03,45.256,
1.16,-0.53,11.21,-0.10,0.02,-0.02,45.276,
1.13,-0.40,11.13,-0.10,0.02,-0.03,45.256,
1.17,-0.38,11.20,-0.10,0.02,-0.03,45.276,
1.08,-0.48,11.27,-0.10,0.02,-0.03,45.286,
1.01,-0.50,11.27,-0.10,0.02,-0.03,45.275,
0.95,-0.44,11.31,-0.10,0.02,-0.03,45.266,
1.03,-0.54,11.27,-0.10,0.02,-0.03,45.246,
1.09,-0.57,11.21,-0.10,0.02,-0.03,45.256,
0.93,-0.56,11.18,-0.10,0.02,-0.03,45.256,
1.08,-0.45,11.17,-0.10,0.02,-0.03,45.266,
1.17,-0.41,11.19,-0.10,0.02,-0.03,45.256,
1.19,-0.46,11.17,-0.10,0.02,-0.03,45.245,
