8;0;0;0;0;-349;740;-459;-345;769;-409
8;0;0;0;0;-51;934;93;-50;925;156
8;0;0;0;0;62;1052;47;62;1046;119
8;0;0;0;0;2;1200;-292;4;1217;-208
8;0;0;0;0;56;1198;-400;59;1222;-315
7;0;0;0;0;134;1028;-461;137;1057;-386
8;0;0;0;0;74;840;-393;76;865;-332
8;0;0;0;0;-33;1096;-323;-30;1116;-244
9;0;0;0;0;150;1352;-190;151;1361;-91
8;0;0;0;0;208;1332;-94;209;1335;3
8;0;0;0;0;96;930;-168;97;939;-99
8;0;0;0;0;28;806;-37;28;806;22
7;0;0;0;0;228;1266;8;228;1261;102
9;0;0;0;0;186;1314;-289;188;1331;-189
8;0;0;0;0;230;1246;-472;233;1277;-375
8;0;0;0;0;90;898;-56;90;899;12
8;0;0;0;0;-37;1080;-58;-36;1081;24
8;0;0;0;0;240;1394;-301;242;1412;-191
7;0;0;0;0;214;1312;-441;217;1341;-336
9;0;0;0;0;238;894;-760;243;950;-686
8;0;0;0;0;84;630;-220;85;645;-169
8;0;0;0;0;-41;1153;-184;-39;1163;-92
8;0;0;0;0;-5;1413;-137;-3;1419;-24
8;0;0;0;0;24;1153;-265;25;1170;-171
8;0;0;0;0;184;863;-391;186;891;-318
8;0;0;0;0;158;1095;-538;161;1134;-446
8;0;0;0;0;272;1303;-458;274;1336;-348
8;0;0;0;0;44;1453;-541;47;1492;-418
8;0;0;0;0;210;1259;66;209;1248;171
8;0;0;0;0;2;1325;-152;2;1333;-40
8;0;0;0;0;228;1455;-484;230;1490;-357
8;0;0;0;0;396;1527;-928;400;1600;-792
7;0;0;0;0;162;1403;-1015;167;1484;-889
8;0;0;0;0;93;1395;-392;94;1423;-268
8;0;0;0;0;295;1473;113;293;1457;243
9;0;0;0;0;245;1549;-291;245;1568;-151
8;0;0;0;0;305;1593;-191;305;1603;-46
8;0;0;0;0;509;1571;-152;509;1578;-7
8;0;0;0;0;571;1641;-247;571;1656;-93
8;0;0;0;0;55;1621;-355;55;1646;-204
8;0;0;0;0;141;1541;169;139;1518;311
8;0;0;0;0;123;1729;202;121;1702;363
8;0;0;0;0;305;1769;404;302;1722;571
8;0;0;0;0;233;1727;-16;231;1720;150
8;0;0;0;0;-12;1653;-307;-11;1674;-146
8;0;0;0;0;-182;1749;-620;-180;1800;-447
8;0;0;0;0;211;1846;-374;211;1873;-189
8;0;0;0;0;-56;1694;-225;-56;1707;-55
8;0;0;0;0;-18;1818;143;-19;1794;324
8;0;0;0;0;-158;1864;-581;-156;1913;-389
8;0;0;0;0;-14;1742;-158;-14;1748;21
8;0;0;0;0;-44;1490;-347;-43;1517;-191
8;0;0;0;0;61;1736;-211;60;1748;-28
8;0;0;0;0;133;1874;127;131;1850;324
8;0;0;0;0;257;1734;330;254;1688;514
7;0;0;0;0;7;1766;-226;6;1780;-34
10;0;0;0;0;43;1942;-499;43;1984;-285
7;0;0;0;0;399;1770;-194;398;1780;2
8;0;0;0;0;3;1638;348;0;1589;526
7;0;0;0;0;295;1816;47;293;1799;250
8;0;0;0;0;-28;1707;-726;-25;1777;-529
9;0;0;0;0;283;1673;-561;284;1725;-366
8;0;0;0;0;201;1529;41;199;1514;216
8;0;0;0;0;149;1895;-67;147;1889;152
8;0;0;0;0;-136;1545;-184;-136;1555;-3
8;0;0;0;0;-162;1533;-3;-163;1522;176
8;0;0;0;0;119;1763;-222;118;1776;-11
8;0;0;0;0;629;1817;-101;627;1816;118
8;0;0;0;0;469;1637;159;466;1606;356
8;0;0;0;0;-46;1837;78;-48;1813;299
8;0;0;0;0;-152;1865;0;-154;1850;226
8;0;0;0;0;13;1781;-293;11;1803;-71
8;0;0;0;0;568;1826;19;565;1810;247
8;0;0;0;0;400;1848;-422;399;1886;-186
8;0;0;0;0;-49;1784;-329;-50;1810;-103
8;0;0;0;0;-517;1664;-214;-519;1677;-4
7;0;0;0;0;-189;1924;80;-192;1897;323
9;0;0;0;0;336;2048;-114;332;2046;150
8;0;0;0;0;948;1784;32;943;1766;266
8;0;0;0;0;-217;1740;-92;-220;1736;132
8;0;0;0;0;-642;1698;-309;-644;1722;-87
8;0;0;0;0;-228;1706;-286;-230;1728;-60
8;0;0;0;0;263;1677;-64;258;1671;159
9;0;0;0;0;483;1755;-967;483;1868;-722
8;0;0;0;0;71;2045;-564;68;2102;-285
6;0;0;0;0;-503;1925;-265;-507;1941;-6
8;0;0;0;0;-201;2033;-1160;-201;2170;-874
8;0;0;0;0;768;1795;-753;766;1882;-495
9;0;0;0;0;978;1483;-150;973;1492;62
8;0;0;0;0;194;1999;-779;192;2087;-494
8;0;0;0;0;-631;1821;-534;-634;1875;-281
8;0;0;0;0;-569;1363;-45;-574;1354;141
8;0;0;0;0;351;1412;-399;347;1454;-194
8;0;0;0;0;419;706;-1759;433;946;-1638
8;0;0;0;0;-79;868;-925;-74;988;-795
8;0;0;0;0;-432;1434;361;-445;1366;554
8;0;0;0;0;-590;490;-617;-588;568;-546
8;0;0;0;0;1177;810;170;1167;787;293
8;0;0;0;0;447;656;-1253;449;831;-1143
9;0;0;0;0;589;1390;-2697;589;1765;-2467
8;0;0;0;0;679;1344;-73;659;1349;124
7;0;0;0;0;555;1929;396;521;1860;671
7;0;0;0;0;794;1005;-1348;785;1199;-1184
8;0;0;0;0;517;1863;544;477;1776;805
9;0;0;0;0;139;399;-2772;151;786;-2687
8;0;0;0;0;410;753;-432;396;813;-319
8;0;0;0;0;565;30;-346;566;89;-333
8;0;0;0;0;998;-845;-69;1018;-805;-169
8;0;0;0;0;1225;129;-1203;1229;307;-1165
9;0;0;0;0;354;363;918;339;258;958
7;0;0;0;0;31;334;932;15;227;963
8;0;0;0;0;372;1021;-444;356;1069;-327
8;0;0;0;0;880;3213;-4979;843;3734;-4607
8;0;0;0;0;-1330;2556;5721;-1395;1947;5940
8;0;0;0;0;-69;2396;-2005;-125;2574;-1766
9;0;0;0;0;1649;2130;1387;1575;2047;1583
8;0;0;0;0;2702;1100;-2906;2657;1457;-2787
8;0;0;0;0;1934;1556;1260;1855;1540;1389
6;0;0;0;0;1964;1192;3871;1893;1001;3958
7;0;0;0;0;-585;2342;2401;-728;2128;2555
9;0;0;0;0;266;3200;-4333;108;3499;-4101
7;0;0;0;0;472;3350;862;249;3310;1080
7;0;0;0;0;-1263;3436;-265;-1491;3352;-69
8;0;0;0;0;-836;3078;661;-1060;2965;830
7;0;0;0;0;522;2148;2903;338;2013;3023
9;0;0;0;0;554;2714;-561;339;2775;-407
8;0;0;0;0;-253;2464;464;-457;2406;590
8;0;0;0;0;-569;2073;2220;-752;1900;2317
8;0;0;0;0;130;2451;-1213;-74;2511;-1087
8;0;0;0;0;1140;2171;1103;941;2203;1219
8;0;0;0;0;-729;1063;2266;-829;879;2309
8;0;0;0;0;-268;1653;-731;-409;1657;-649
8;0;0;0;0;459;1315;322;339;1332;391
8;0;0;0;0;885;815;1078;805;833;1124
8;0;0;0;0;3;1247;-975;-102;1290;-910
8;0;0;0;0;-608;469;1454;-652;338;1470
9;0;0;0;0;489;1227;-81;378;1267;-14
8;0;0;0;0;734;1363;-806;614;1462;-727
8;0;0;0;0;-377;544;1595;-430;424;1617
8;0;0;0;0;-203;912;-1174;-277;951;-1126
6;0;0;0;0;553;544;-612;505;622;-577
9;0;0;0;0;171;314;1177;137;265;1193
8;0;0;0;0;825;600;-2032;778;777;-1989
8;0;0;0;0;-1022;246;851;-1043;108;852
8;0;0;0;0;-274;368;133;-306;334;149
8;0;0;0;0;1629;756;-1438;1561;973;-1380
8;0;0;0;0;-164;-77;1457;-163;-169;1449
9;0;0;0;0;-438;84;-480;-441;70;-478
8;0;0;0;0;-560;188;130;-575;130;134
8;0;0;0;0;275;117;894;259;93;901
7;0;0;0;0;675;286;-451;648;368;-429
8;0;0;0;0;-628;58;1376;-636;-70;1371
9;0;0;0;0;-1070;129;742;-1079;-6;738
8;0;0;0;0;786;-420;-105;820;-341;-120
8;0;0;0;0;58;-200;1810;69;-287;1797
8;0;0;0;0;72;661;-384;13;683;-349
7;0;0;0;0;-1237;-12;993;-1234;-173;981
9;0;0;0;0;20;-273;1451;40;-343;1435
8;0;0;0;0;680;-60;-852;685;44;-848
8;0;0;0;0;-876;187;1305;-893;41;1305
8;0;0;0;0;-896;692;649;-956;575;675
8;0;0;0;0;327;74;-203;319;113;-196
7;0;0;0;0;-102;18;836;-105;-33;835
9;0;0;0;0;-110;279;-515;-133;293;-501
8;0;0;0;0;-828;-253;562;-803;-354;542
8;0;0;0;0;321;2;286;318;16;288
7;0;0;0;0;-130;329;-243;-158;327;-227
8;0;0;0;0;-842;533;668;-888;421;686
8;0;0;0;0;31;495;100;-14;490;124
8;0;0;0;0;197;361;-329;164;393;-309
8;0;0;0;0;719;-174;-625;734;-77;-626
8;0;0;0;0;-920;-582;-431;-861;-640;-466
8;0;0;0;0;-220;-102;794;-212;-160;786
9;0;0;0;0;985;382;-663;948;502;-634
8;0;0;0;0;-232;-63;598;-228;-113;591
8;0;0;0;0;-784;-103;1293;-777;-237;1279
7;0;0;0;0;-278;158;349;-292;114;353
8;0;0;0;0;507;-9;841;501;-4;844
8;0;0;0;0;199;-20;-74;200;1;-72
9;0;0;0;0;-1137;309;301;-1162;188;304
8;0;0;0;0;304;27;-586;303;83;-580
7;0;0;0;0;-89;-100;-190;-78;-98;-195
8;0;0;0;0;-345;-228;-1222;-314;-197;-1235
8;0;0;0;0;-55;-636;105;3;-642;72
9;0;0;0;0;-333;-466;923;-293;-540;895
8;0;0;0;0;1398;-34;-1442;1403;167;-1426
7;0;0;0;0;-477;-392;1074;-445;-487;1048
8;0;0;0;0;436;-694;26;498;-650;-3
8;0;0;0;0;170;-804;-349;246;-766;-385
9;0;0;0;0;239;-1014;106;331;-991;59
8;0;0;0;0;541;-698;-139;604;-637;-166
7;0;0;0;0;-66;-448;125;-24;-457;102
8;0;0;0;0;505;-300;113;530;-256;104
8;0;0;0;0;425;65;355;414;87;362
8;0;0;0;0;-72;3;769;-76;-40;767
9;0;0;0;0;301;-258;575;320;-256;565
7;0;0;0;0;-414;-232;179;-391;-278;163
8;0;0;0;0;741;-130;81;749;-63;82
8;0;0;0;0;-214;-134;1339;-208;-217;1328
8;0;0;0;0;577;-248;-826;602;-152;-830
9;0;0;0;0;3;-226;-110;24;-219;-120
8;0;0;0;0;486;-104;99;492;-62;99
8;0;0;0;0;868;-24;-396;868;76;-387
8;0;0;0;0;18;-16;-65;19;-10;-65
8;0;0;0;0;264;431;-1059;228;506;-1033
7;0;0;0;0;-10;161;16;-25;158;23
8;0;0;0;0;445;261;150;417;293;167
8;0;0;0;0;910;729;-1149;843;868;-1101
8;0;0;0;0;72;282;-69;45;290;-53
8;0;0;0;0;246;-449;372;285;-442;350
8;0;0;0;0;481;-933;-631;569;-849;-674
9;0;0;0;0;-246;-593;622;-191;-645;588
8;0;0;0;0;561;453;44;515;500;72
8;0;0;0;0;-270;435;874;-312;360;893
7;0;0;0;0;189;149;709;171;128;717
8;0;0;0;0;-123;259;-690;-144;283;-676
9;0;0;0;0;-509;39;-10;-510;-8;-11
8;0;0;0;0;81;613;117;22;610;150
8;0;0;0;0;-688;285;-874;-709;266;-862
8;0;0;0;0;-1010;-151;719;-992;-285;702
7;0;0;0;0;-135;578;-164;-188;570;-132
9;0;0;0;0;424;348;-362;389;406;-339
8;0;0;0;0;-817;274;984;-840;139;991
7;0;0;0;0;-727;472;-777;-767;444;-754
8;0;0;0;0;-1062;-117;652;-1046;-253;637
8;0;0;0;0;-2;-135;-411;11;-110;-417
8;0;0;0;0;-604;220;-301;-621;178;-291
9;0;0;0;0;-834;24;730;-833;-96;724
8;0;0;0;0;-932;452;-373;-970;381;-352
8;0;0;0;0;143;574;-1141;88;649;-1105
7;0;0;0;0;39;328;-157;7;338;-137
8;0;0;0;0;-618;508;-325;-663;464;-299
9;0;0;0;0;-890;244;-429;-908;182;-419
8;0;0;0;0;81;26;-909;78;85;-905
8;0;0;0;0;67;280;-41;39;286;-24
8;0;0;0;0;-631;-63;-114;-621;-116;-121
8;0;0;0;0;-812;-593;535;-751;-697;494
9;0;0;0;0;-336;-131;-352;-321;-142;-361
7;0;0;0;0;77;414;345;36;399;368
8;0;0;0;0;-404;-85;859;-395;-172;849
8;0;0;0;0;-858;-103;526;-844;-215;513
8;0;0;0;0;-690;-240;322;-664;-323;302
7;0;0;0;0;-350;-484;554;-302;-546;523
9;0;0;0;0;69;-182;267;85;-189;256
8;0;0;0;0;-462;-122;653;-449;-202;641
7;0;0;0;0;-182;-644;-16;-118;-656;-52
8;0;0;0;0;-715;-726;1450;-644;-870;1402
8;0;0;0;0;236;-334;550;266;-338;533
9;0;0;0;0;514;-267;-357;539;-195;-366
8;0;0;0;0;-611;-489;1037;-563;-601;1004
8;0;0;0;0;-278;-223;143;-255;-256;128
8;0;0;0;0;-98;-193;-472;-76;-176;-482
8;0;0;0;0;755;-445;348;794;-385;331
9;0;0;0;0;167;-494;882;211;-520;856
7;0;0;0;0;50;-904;-298;141;-877;-343
8;0;0;0;0;-211;-630;709;-149;-683;674
8;0;0;0;0;198;-430;803;236;-447;782
8;0;0;0;0;687;-858;376;768;-802;340
8;0;0;0;0;203;-718;534;271;-719;500
9;0;0;0;0;-247;-478;567;-200;-527;541
6;0;0;0;0;320;-432;409;360;-416;391
8;0;0;0;0;246;-376;474;280;-371;458
8;0;0;0;0;526;-568;-775;584;-474;-795
8;0;0;0;0;115;-939;402;208;-940;359
9;0;0;0;0;837;-1039;-352;940;-930;-391
8;0;0;0;0;169;-1033;-1108;278;-958;-1151
8;0;0;0;0;716;-1192;292;834;-1123;244
8;0;0;0;0;1276;-1118;390;1383;-996;350
8;0;0;0;0;447;-1424;-772;594;-1334;-829
8;0;0;0;0;-106;-1377;330;37;-1393;270
8;0;0;0;0;316;-1295;784;448;-1286;731
8;0;0;0;0;472;-1248;-94;600;-1186;-142
7;0;0;0;0;711;-1285;1357;841;-1256;1307
8;0;0;0;0;201;-915;854;296;-921;817
